locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP181_01386	CDS	2445	fadE_2	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
VP181_01387	CDS	1776			COG0659	putative sulfate transporter
VP181_01388	CDS	1251				hypothetical protein
VP181_01389	CDS	723	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VP181_01390	CDS	513	rnhA	3.1.26.4	COG0328	Ribonuclease HI
VP181_01391	CDS	756				hypothetical protein
VP181_01392	CDS	759	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
VP181_01393	CDS	1587	mltD_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
VP181_01394	CDS	687				hypothetical protein
VP181_01395	CDS	846				hypothetical protein
VP181_01396	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
VP181_01397	CDS	312				Cytochrome c-554(548)
VP181_01398	CDS	1317	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
VP181_01399	CDS	960	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
VP181_01400	CDS	3480	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VP181_01401	CDS	636	rnhB	3.1.26.4	COG0164	Ribonuclease HII
VP181_01402	CDS	1140	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
VP181_01403	CDS	789	lpxA_2	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
VP181_01404	CDS	453	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
VP181_01405	CDS	1032	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
VP181_01406	CDS	567	skp		COG2825	Chaperone protein Skp
VP181_01407	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
VP181_01408	CDS	1359	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
VP181_01409	CDS	1206	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
VP181_01410	CDS	843	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
VP181_01411	CDS	756	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
VP181_01412	CDS	558	frr		COG0233	Ribosome-recycling factor
VP181_01413	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
VP181_01414	CDS	846	tsf		COG0264	Elongation factor Ts
VP181_01415	CDS	729	rpsB		COG0052	30S ribosomal protein S2
VP181_01416	CDS	879	map	3.4.11.18	COG0024	Methionine aminopeptidase
VP181_01417	CDS	2625	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
VP181_01418	CDS	384				hypothetical protein
VP181_01419	CDS	768	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
VP181_01420	CDS	315	yqcC		COG3098	putative protein YqcC
VP181_01421	CDS	1038				hypothetical protein
VP181_01422	CDS	300				hypothetical protein
VP181_01423	CDS	507				hypothetical protein
VP181_01424	CDS	288				hypothetical protein
VP181_01425	CDS	444				hypothetical protein
VP181_01426	CDS	1587	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
VP181_01427	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
VP181_01428	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
VP181_01429	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
VP181_01430	CDS	669	yebE		COG2979	Inner membrane protein YebE
VP181_01431	CDS	207				hypothetical protein
VP181_01432	CDS	192				hypothetical protein
VP181_01433	CDS	1365				hypothetical protein
VP181_01434	CDS	2547	chiD	3.2.1.14		Chitinase D
VP181_01435	CDS	744				hypothetical protein
VP181_01436	CDS	480				hypothetical protein
VP181_01437	CDS	1965	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
VP181_01438	CDS	1065	dinB	2.7.7.7	COG0389	DNA polymerase IV
VP181_01439	CDS	234				hypothetical protein
VP181_01440	CDS	234				hypothetical protein
VP181_01441	CDS	1005	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
VP181_01442	CDS	1224	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
VP181_01443	CDS	597	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
VP181_01444	CDS	633	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
VP181_01445	CDS	786	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
VP181_01446	CDS	1245	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
VP181_01447	CDS	1401	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
VP181_01448	CDS	288				hypothetical protein
VP181_01449	CDS	309	bolA		COG0271	DNA-binding transcriptional regulator BolA
VP181_01450	CDS	1158	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
VP181_01451	CDS	570				hypothetical protein
VP181_01452	CDS	546	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
VP181_01453	CDS	1353	ampG		COG0477	Protein AmpG
VP181_01454	CDS	660	chrR_1		COG3806	Anti-sigma-E factor ChrR
VP181_01455	CDS	585	rpoE_1		COG1595	ECF RNA polymerase sigma factor RpoE
VP181_01456	CDS	423				hypothetical protein
VP181_01457	CDS	279				hypothetical protein
VP181_01458	CDS	597				hypothetical protein
VP181_01459	CDS	801	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
VP181_01460	CDS	891	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
VP181_01461	CDS	600	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
VP181_01462	CDS	1212	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
VP181_01463	CDS	921	dgcQ_1	2.7.7.65		putative diguanylate cyclase DgcQ
VP181_01464	CDS	429	csdE		COG2166	Sulfur acceptor protein CsdE
VP181_01465	CDS	810	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
VP181_01466	CDS	1104	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
VP181_01467	CDS	357				hypothetical protein
VP181_01468	CDS	1338	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
VP181_01469	CDS	189				hypothetical protein
VP181_01470	CDS	2148	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
VP181_01471	CDS	3684	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
VP181_01472	CDS	3492	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
VP181_01473	CDS	1824	yejM_1		COG3083	Inner membrane protein YejM
VP181_01474	CDS	975	tehA		COG1275	Tellurite resistance protein TehA
VP181_01475	CDS	927	cysL_1		COG0583	HTH-type transcriptional regulator CysL
VP181_01476	CDS	297				hypothetical protein
VP181_01477	CDS	1032	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VP181_01478	CDS	1056	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
VP181_01479	CDS	1371	glpT		COG2271	Glycerol-3-phosphate transporter
VP181_01480	CDS	243				hypothetical protein
VP181_01481	CDS	855	glpF		COG0580	Glycerol uptake facilitator protein
VP181_01482	CDS	1518	glpK	2.7.1.30	COG0554	Glycerol kinase
VP181_01483	CDS	792	glpR		COG1349	Glycerol-3-phosphate regulon repressor
VP181_01484	CDS	1560	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
VP181_01485	CDS	948	zntB		COG0598	Zinc transport protein ZntB
VP181_01486	CDS	1185				hypothetical protein
VP181_01487	CDS	552				hypothetical protein
VP181_01488	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
VP181_01489	CDS	999	galR		COG1609	HTH-type transcriptional regulator GalR
VP181_01490	CDS	1389	yjmB		COG2211	putative symporter YjmB
VP181_01491	CDS	1071				hypothetical protein
VP181_01492	CDS	1026	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
VP181_01493	CDS	1065	galM	5.1.3.3	COG2017	Aldose 1-epimerase
VP181_01494	CDS	1161	galK	2.7.1.6	COG0153	Galactokinase
VP181_01495	CDS	1053	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
VP181_01496	CDS	1020	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
VP181_01497	CDS	987	lacR		COG1609	HTH-type transcriptional regulator LacR
VP181_01498	CDS	3099	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
VP181_01499	CDS	453	ebgC		COG2731	Evolved beta-galactosidase subunit beta
VP181_01500	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
VP181_01501	CDS	945	pcpR_1			PCP degradation transcriptional activation protein
VP181_01502	CDS	1140	srpC_2		COG2059	putative chromate transport protein
VP181_01503	CDS	1113				hypothetical protein
VP181_01504	CDS	1017				hypothetical protein
VP181_01505	CDS	942				hypothetical protein
VP181_01506	CDS	969				hypothetical protein
VP181_01507	CDS	1452			COG4962	Putative conjugal transfer protein
VP181_01508	CDS	1209	minD_1		COG2894	Septum site-determining protein MinD
VP181_01509	CDS	519				hypothetical protein
VP181_01510	CDS	465				hypothetical protein
VP181_01511	CDS	1269				hypothetical protein
VP181_01512	CDS	225				hypothetical protein
VP181_01513	CDS	1464	pulD			Type II secretion system protein D
VP181_01514	CDS	756				hypothetical protein
VP181_01515	CDS	1317				hypothetical protein
VP181_01516	CDS	489	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
VP181_01517	CDS	174				hypothetical protein
VP181_01518	CDS	726	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
VP181_01519	CDS	1692		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
VP181_01520	CDS	210				hypothetical protein
VP181_01521	CDS	927	gcvA_2			Glycine cleavage system transcriptional activator
VP181_01522	CDS	2091	fusA_1			Elongation factor G 1
VP181_01523	CDS	1380	radA	3.6.4.-	COG1066	DNA repair protein RadA
VP181_01524	CDS	2349				hypothetical protein
VP181_01525	CDS	981		3.1.3.3	COG0560	Phosphoserine phosphatase
VP181_01526	CDS	606	ytjB		COG3726	putative inner membrane protein Smp
VP181_01527	CDS	720	deoD1	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type 1
VP181_01528	CDS	1221	deoB	5.4.2.7	COG1015	Phosphopentomutase
VP181_01529	CDS	1329	deoA	2.4.2.4	COG0213	Thymidine phosphorylase
VP181_01530	CDS	777	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
VP181_01531	CDS	1284	nupX_1		COG1972	Putative nucleoside permease NupX
VP181_01532	CDS	774	yjjV	3.1.-.-	COG0084	putative metal-dependent hydrolase YjjV
VP181_01533	CDS	198				hypothetical protein
VP181_01534	CDS	1590	prfC		COG4108	Peptide chain release factor RF3
VP181_01535	CDS	456	rimI	2.3.1.128	COG0456	Ribosomal-protein-alanine acetyltransferase
VP181_01536	CDS	399	holD	2.7.7.7	COG3050	DNA polymerase III subunit psi
VP181_01537	CDS	450				hypothetical protein
VP181_01538	CDS	504				hypothetical protein
VP181_01539	CDS	528				hypothetical protein
VP181_01540	CDS	2040			COG2200	putative signaling protein
VP181_01541	CDS	1014	yhbU	3.4.-.-	COG0826	putative protease YhbU
VP181_01542	CDS	891				hypothetical protein
VP181_01543	CDS	1347	mepA_1		COG0534	Multidrug export protein MepA
VP181_01544	CDS	414				hypothetical protein
VP181_01545	CDS	921	nlpI		COG4785	Lipoprotein NlpI
VP181_01546	CDS	2136	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
VP181_01547	CDS	270	rpsO		COG0184	30S ribosomal protein S15
VP181_01548	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
VP181_01549	CDS	396	rbfA		COG0858	Ribosome-binding factor A
VP181_01550	CDS	2718	infB		COG0532	Translation initiation factor IF-2
VP181_01551	CDS	1488	nusA		COG0195	Transcription termination/antitermination protein NusA
VP181_01552	CDS	456	rimP		COG0779	Ribosome maturation factor RimP
VP181_01553	tRNA	77				tRNA-Met(cat)
VP181_01554	tRNA	84				tRNA-Leu(gag)
VP181_01555	CDS	339	secG		COG1314	Protein-export membrane protein SecG
VP181_01556	CDS	246				hypothetical protein
VP181_01557	CDS	1341	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
VP181_01558	CDS	831	folP	2.5.1.15	COG0294	Dihydropteroate synthase
VP181_01559	CDS	1989	ftsH	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
VP181_01560	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
VP181_01561	CDS	297	yhbY		COG1534	RNA-binding protein YhbY
VP181_01562	CDS	474	greA		COG0782	Transcription elongation factor GreA
VP181_01563	CDS	1014	ompL_1		COG3203	Porin-like protein L
VP181_01564	CDS	1422	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
VP181_01565	CDS	846			COG2239	Magnesium transporter MgtE
VP181_01566	CDS	1188	tyrS_1	6.1.1.1	COG0162	Tyrosine--tRNA ligase
VP181_01567	CDS	1290	mepM_3	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
VP181_01568	CDS	3132	mdtB			Multidrug resistance protein MdtB
VP181_01569	CDS	1116	czcB			Cobalt-zinc-cadmium resistance protein CzcB
VP181_01570	CDS	342	erpA		COG0316	Iron-sulfur cluster insertion protein ErpA
VP181_01571	CDS	1296	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
VP181_01572	CDS	117				hypothetical protein
VP181_01573	CDS	159				hypothetical protein
VP181_01574	CDS	1086	ydiK_2		COG0628	Putative transport protein YdiK
VP181_01575	CDS	1026	rsmC	2.1.1.172	COG2813	Ribosomal RNA small subunit methyltransferase C
VP181_01576	CDS	3336	todS	2.7.13.3		Sensor histidine kinase TodS
VP181_01577	CDS	1683	appA			Oligopeptide-binding protein AppA
VP181_01578	CDS	987	oppB_2		COG0601	Oligopeptide transport system permease protein OppB
VP181_01579	CDS	1026	dppC_2		COG1173	Dipeptide transport system permease protein DppC
VP181_01580	CDS	984	oppD_4		COG0444	Oligopeptide transport ATP-binding protein OppD
VP181_01581	CDS	996	oppF_4		COG4608	Oligopeptide transport ATP-binding protein OppF
VP181_01582	CDS	1740				hypothetical protein
VP181_01583	CDS	891	gspK_2	2.7.1.8	COG2971	Glucosamine kinase GspK
VP181_01584	CDS	1920	exoI	3.2.1.52	COG3525	Beta-hexosaminidase
VP181_01585	CDS	2409	chbP	2.4.1.280		N,N'-diacetylchitobiose phosphorylase
VP181_01586	CDS	1413	pgm_1	5.4.2.2	COG0033	Phosphoglucomutase
VP181_01587	CDS	1032	fbpC	3.6.3.30		Fe(3+) ions import ATP-binding protein FbpC
VP181_01588	CDS	1626	cysW_2		COG4208	Sulfate transport system permease protein CysW
VP181_01589	CDS	1014	futA1			Iron uptake protein A1
VP181_01590	CDS	1230	amtB_1			Ammonia channel
VP181_01591	CDS	339	glnB_2		COG0347	Nitrogen regulatory protein P-II
VP181_01592	CDS	369				hypothetical protein
VP181_01593	CDS	2598	acnB	4.2.1.3	COG1049	Aconitate hydratase B
VP181_01594	CDS	2316			COG1752	putative NTE family protein
VP181_01595	CDS	2373	mrcB		COG0744	Penicillin-binding protein 1B
VP181_01596	CDS	2502				hypothetical protein
VP181_01597	CDS	717	sfsA		COG1489	Sugar fermentation stimulation protein A
VP181_01598	CDS	447	dksA		COG1734	RNA polymerase-binding transcription factor DksA
VP181_01599	CDS	885	gluQ	6.1.1.-	COG0008	Glutamyl-Q tRNA(Asp) synthetase
VP181_01600	CDS	1368	pcnB	2.7.7.19	COG0617	Poly(A) polymerase I
VP181_01601	CDS	486	folK_2	2.7.6.3	COG0801	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
VP181_01602	CDS	795	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
VP181_01603	CDS	906	panC	6.3.2.1	COG0414	Pantothenate synthetase
VP181_01604	CDS	930	lpxL_2	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
VP181_01605	CDS	771	yadH		COG0842	Inner membrane transport permease YadH
VP181_01606	CDS	918	yadG		COG1131	putative ABC transporter ATP-binding protein YadG
VP181_01607	CDS	1671	bicA_1		COG0659	Bicarbonate transporter BicA
VP181_01608	CDS	669	can	4.2.1.1	COG0288	Carbonic anhydrase 2
VP181_01609	CDS	531	hpt	2.4.2.8	COG0634	Hypoxanthine phosphoribosyltransferase
VP181_01610	CDS	615	luxR			HTH-type transcriptional regulator LuxR
VP181_01611	CDS	1428	lpdA	1.8.1.4	COG1249	Dihydrolipoyl dehydrogenase
VP181_01612	CDS	1884	aceF	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
VP181_01613	CDS	2664	aceE	1.2.4.1	COG2609	Pyruvate dehydrogenase E1 component
VP181_01614	CDS	768	pdhR		COG2186	Pyruvate dehydrogenase complex repressor
VP181_01615	CDS	552	ampD	3.5.1.28		1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD
VP181_01616	CDS	888	nadC	2.4.2.19	COG0157	Nicotinate-nucleotide pyrophosphorylase [carboxylating]
VP181_01617	CDS	420	pilA		COG4969	Fimbrial protein
VP181_01618	CDS	1686	epsE_2		COG2804	Type II secretion system protein E
VP181_01619	CDS	1224	epsF_2		COG1459	Type II secretion system protein F
VP181_01620	CDS	870	outO			Type 4 prepilin-like proteins leader peptide-processing enzyme
VP181_01621	CDS	615	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
VP181_01622	CDS	741	zapD		COG4582	Cell division protein ZapD
VP181_01623	CDS	195	yacG		COG3024	DNA gyrase inhibitor YacG
VP181_01624	CDS	354	rplS		COG0335	50S ribosomal protein L19
VP181_01625	CDS	744	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
VP181_01626	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
VP181_01627	CDS	249	rpsP		COG0228	30S ribosomal protein S16
VP181_01628	CDS	1383	ffh		COG0541	Signal recognition particle protein
VP181_01629	CDS	795	ypjD		COG4137	Inner membrane protein YpjD
VP181_01630	CDS	1281				hypothetical protein
VP181_01631	CDS	519	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
VP181_01632	CDS	606				hypothetical protein
VP181_01633	CDS	1569	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
VP181_01634	CDS	2844		3.4.24.-	COG0612	putative zinc protease
VP181_01635	CDS	462	yqaA		COG1238	Inner membrane protein YqaA
VP181_01636	CDS	951		1.3.1.103		2-haloacrylate reductase
VP181_01637	CDS	1131	gcdB	4.1.1.70	COG1883	Glutaconyl-CoA decarboxylase subunit beta
VP181_01638	CDS	1788		2.1.3.1	COG5016	Methylmalonyl-CoA carboxyltransferase 5S subunit
VP181_01639	CDS	258				hypothetical protein
VP181_01640	tRNA	77				tRNA-Arg(acg)
VP181_01641	CDS	357	yibL			putative protein YibL
VP181_01642	CDS	996	ldhA	1.1.1.28	COG1052	D-lactate dehydrogenase
VP181_01643	CDS	483				hypothetical protein
VP181_01644	CDS	711	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
VP181_01645	CDS	954	ldh	1.1.1.27	COG0039	L-lactate dehydrogenase
VP181_01646	CDS	666	cpxR_1		COG0745	Transcriptional regulatory protein CpxR
VP181_01647	CDS	1374	cpxA_1	2.7.13.3		Sensor histidine kinase CpxA
VP181_01648	CDS	2094	fhuE		COG4773	FhuE receptor
VP181_01649	CDS	759				hypothetical protein
VP181_01650	CDS	1368	exbB_1		COG0811	Biopolymer transport protein ExbB
VP181_01651	CDS	555				hypothetical protein
VP181_01652	CDS	405	exbD		COG0848	Biopolymer transport protein ExbD
VP181_01653	CDS	621	tonB		COG0810	Protein TonB
VP181_01654	CDS	1170				hypothetical protein
VP181_01655	CDS	630				hypothetical protein
VP181_01656	CDS	540				hypothetical protein
VP181_01657	CDS	831				hypothetical protein
VP181_01658	CDS	321				hypothetical protein
VP181_01659	CDS	555				hypothetical protein
VP181_01660	CDS	843	psaA		COG0803	Manganese ABC transporter substrate-binding lipoprotein
VP181_01661	CDS	735	znuC_1	3.6.3.-	COG1121	Zinc import ATP-binding protein ZnuC
VP181_01662	CDS	876	znuB_1		COG1108	High-affinity zinc uptake system membrane protein ZnuB
VP181_01663	CDS	828				hypothetical protein
VP181_01664	CDS	1050	ompC_2			Outer membrane protein C
VP181_01665	CDS	2166	ptrB_2	3.4.21.83	COG1770	Protease 2
VP181_01666	CDS	1206	emrD			Multidrug resistance protein D
VP181_01667	CDS	105				hypothetical protein
VP181_01668	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
VP181_01669	CDS	1923	speA	4.1.1.19		Biosynthetic arginine decarboxylase
VP181_01670	CDS	762		3.5.2.6		Metallo-beta-lactamase L1 type 3
VP181_01671	CDS	429				hypothetical protein
VP181_01672	CDS	906	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
VP181_01673	CDS	891	cysL_2		COG0583	HTH-type transcriptional regulator CysL
VP181_01674	CDS	246				hypothetical protein
VP181_01675	CDS	867	melR_2			Melibiose operon regulatory protein
VP181_01676	CDS	339			COG3171	putative protein
VP181_01677	CDS	2037				hypothetical protein
VP181_01678	CDS	1392	bglB	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglB
VP181_01679	CDS	2073	dctB_3	2.7.13.3		C4-dicarboxylate transport sensor protein DctB
VP181_01680	CDS	1356	dctD_2			C4-dicarboxylate transport transcriptional regulatory protein DctD
VP181_01681	CDS	1257	dosC_1	2.7.7.65		Diguanylate cyclase DosC
VP181_01682	CDS	1311	brnQ_2		COG1114	Branched-chain amino acid transport system 2 carrier protein
VP181_01683	CDS	96				hypothetical protein
VP181_01684	CDS	1011				hypothetical protein
VP181_01685	CDS	2124	dctM_3		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
VP181_01686	CDS	1227	lhgO	1.1.3.15	COG0579	L-2-hydroxyglutarate oxidase LhgO
VP181_01687	CDS	396				hypothetical protein
VP181_01688	CDS	99				hypothetical protein
VP181_01689	CDS	1401	tnaA	4.1.99.1		Tryptophanase
VP181_01690	CDS	612				hypothetical protein
VP181_01691	tRNA	84				tRNA-Leu(gag)
VP181_01692	CDS	1209	psuT		COG1972	Putative pseudouridine transporter
VP181_01693	CDS	1095				hypothetical protein
VP181_01694	CDS	606				hypothetical protein
VP181_01695	CDS	1356	dgcC_1	2.7.7.65		putative diguanylate cyclase DgcC
