locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP226_01205	CDS	2181	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
VP226_01206	CDS	2268	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
VP226_01207	CDS	678	mtgA	2.4.1.129	COG0744	Biosynthetic peptidoglycan transglycosylase
VP226_01208	CDS	2061	malS_1	3.2.1.1	COG0366	Periplasmic alpha-amylase
VP226_01209	CDS	717	bdbD_1		COG1651	Disulfide bond formation protein D
VP226_01210	CDS	738				hypothetical protein
VP226_01211	CDS	468	yjiG		COG0700	Inner membrane protein YjiG
VP226_01212	CDS	1125	cpg2	3.4.17.11		Carboxypeptidase G2
VP226_01213	CDS	375				hypothetical protein
VP226_01214	CDS	1305	gltP_1		COG1301	Proton/glutamate-aspartate symporter
VP226_01215	CDS	1272				hypothetical protein
VP226_01216	CDS	891	yhaJ_1			HTH-type transcriptional regulator YhaJ
VP226_01217	CDS	309	ydhR	1.-.-.-		Putative monooxygenase YdhR
VP226_01218	CDS	375				hypothetical protein
VP226_01219	CDS	2160	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
VP226_01220	CDS	441	amsI	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase AmsI
VP226_01221	CDS	1122	kpsD_2		COG1596	Polysialic acid transport protein KpsD
VP226_01222	CDS	723	frp	1.5.1.38		NADPH-flavin oxidoreductase
VP226_01223	CDS	642				hypothetical protein
VP226_01224	CDS	873				hypothetical protein
VP226_01225	CDS	1464	gbpA		COG3397	GlcNAc-binding protein A
VP226_01226	CDS	981				hypothetical protein
VP226_01227	CDS	489				hypothetical protein
VP226_01228	CDS	1296	pip	3.4.11.5		Proline iminopeptidase
VP226_01229	CDS	1158	dacA_1	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacA
VP226_01230	CDS	2658			COG0366	Beta/alpha-amylase
VP226_01231	CDS	1464				putative HTH-type transcriptional regulator
VP226_01232	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
VP226_01233	CDS	291		1.-.-.-	COG1359	Putative monooxygenase
VP226_01234	CDS	924	dmlR_4			HTH-type transcriptional regulator DmlR
VP226_01235	CDS	219			COG4628	DNA-binding protein
VP226_01236	CDS	453	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
VP226_01237	CDS	765	fpr	1.18.1.2	COG1018	Flavodoxin/ferredoxin--NADP reductase
VP226_01238	CDS	489				hypothetical protein
VP226_01239	CDS	672				hypothetical protein
VP226_01240	CDS	1146	ydiK_1		COG0628	Putative transport protein YdiK
VP226_01241	CDS	687				Inward rectifier potassium channel Kirbac3.1
VP226_01242	CDS	891	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
VP226_01243	CDS	204				hypothetical protein
VP226_01244	CDS	1644	srpC_1			Solvent efflux pump outer membrane protein SrpC
VP226_01245	CDS	2175				hypothetical protein
VP226_01246	CDS	870	yijE			putative cystine transporter YijE
VP226_01247	CDS	969	yidZ_1			HTH-type transcriptional regulator YidZ
VP226_01248	CDS	1191	mdtL_1			Multidrug resistance protein MdtL
VP226_01249	CDS	471				hypothetical protein
VP226_01250	CDS	1083				hypothetical protein
VP226_01251	CDS	456	ysnE	2.3.1.-		putative N-acetyltransferase YsnE
VP226_01252	CDS	513				hypothetical protein
VP226_01253	CDS	675	fsaA	4.1.2.-	COG0176	Fructose-6-phosphate aldolase 1
VP226_01254	CDS	930	hpdA	1.97.1.-	COG1180	4-hydroxyphenylacetate decarboxylase activating enzyme
VP226_01255	CDS	2424	cutC_1	4.3.99.4	COG1882	Choline trimethylamine-lyase
VP226_01256	CDS	1083		1.3.1.-	COG3268	Trans-acting enoyl reductase
VP226_01257	CDS	945				hypothetical protein
VP226_01258	CDS	465	cueR_1		COG0789	HTH-type transcriptional regulator CueR
VP226_01259	CDS	546	comR			HTH-type transcriptional repressor ComR
VP226_01260	CDS	474				hypothetical protein
VP226_01261	CDS	216				hypothetical protein
VP226_01262	CDS	378				hypothetical protein
VP226_01263	CDS	288				hypothetical protein
VP226_01264	CDS	993	lafU		COG1360	Chemotaxis protein LafU
VP226_01265	CDS	858	lafT		COG1291	Chemotaxis protein LafT
VP226_01266	CDS	729	lafS		COG1191	RNA polymerase sigma factor for flagellar operon
VP226_01267	CDS	501	lafL			Flagellar protein LafL
VP226_01268	CDS	1083				hypothetical protein
VP226_01269	CDS	321				hypothetical protein
VP226_01270	CDS	387	fliS_1		COG1516	Flagellar secretion chaperone FliS
VP226_01271	CDS	1338	fliD_1		COG1345	B-type flagellar hook-associated protein 2
VP226_01272	CDS	855	hag		COG1344	Flagellin
VP226_01273	CDS	798				hypothetical protein
VP226_01274	CDS	2091	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
VP226_01275	CDS	1128	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
VP226_01276	CDS	777				hypothetical protein
VP226_01277	CDS	270				hypothetical protein
VP226_01278	CDS	759	fliP_1		COG1338	Flagellar biosynthetic protein FliP
VP226_01279	CDS	372	fliN_1		COG1886	Flagellar motor switch protein FliN
VP226_01280	CDS	819				hypothetical protein
VP226_01281	CDS	1023	oprF_1			Outer membrane porin F
VP226_01282	CDS	1335	atoC_1		COG2204	Regulatory protein AtoC
VP226_01283	CDS	357				hypothetical protein
VP226_01284	CDS	1716	fliF_1		COG1766	Flagellar M-ring protein
VP226_01285	CDS	1020	fliG_1		COG1536	Flagellar motor switch protein FliG
VP226_01286	CDS	756	fliH_1		COG1317	Flagellar assembly protein FliH
VP226_01287	CDS	1350	fliI_1	3.6.3.14	COG1157	Flagellum-specific ATP synthase
VP226_01288	CDS	441				hypothetical protein
VP226_01289	CDS	1038	sprT	3.4.21.4	COG5640	Trypsin
VP226_01290	CDS	891	gcvA_1			Glycine cleavage system transcriptional activator
VP226_01291	CDS	927				hypothetical protein
VP226_01292	CDS	453				hypothetical protein
VP226_01293	CDS	753	ycdX_1	3.1.3.-	COG1387	putative phosphatase YcdX
VP226_01294	CDS	390				hypothetical protein
VP226_01295	CDS	1440				hypothetical protein
VP226_01296	CDS	384				hypothetical protein
VP226_01297	CDS	930	dmlR_5			HTH-type transcriptional regulator DmlR
VP226_01298	CDS	474				hypothetical protein
VP226_01299	CDS	138				hypothetical protein
VP226_01300	CDS	684				hypothetical protein
VP226_01301	CDS	696				hypothetical protein
VP226_01302	CDS	732	phoP		COG0745	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
VP226_01303	CDS	1374	baeS	2.7.13.3	COG0642	Signal transduction histidine-protein kinase BaeS
VP226_01304	CDS	516	sodC	1.15.1.1	COG2032	Superoxide dismutase [Cu-Zn]
VP226_01305	CDS	1407	cefD	5.1.1.17	COG0520	Isopenicillin N epimerase
VP226_01306	CDS	933	glnH		COG0834	Glutamine-binding periplasmic protein
VP226_01307	CDS	2325			COG2199	putative signaling protein
VP226_01308	CDS	1194	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
VP226_01309	CDS	1032	tdh	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
VP226_01310	CDS	534				hypothetical protein
VP226_01311	CDS	498				hypothetical protein
VP226_01312	CDS	759				hypothetical protein
VP226_01313	CDS	2436	elfC		COG3188	putative outer membrane usher protein ElfC
VP226_01314	CDS	969				hypothetical protein
VP226_01315	CDS	717	cah_1	4.2.1.1	COG3338	Carbonic anhydrase
VP226_01316	CDS	1098	ynaI		COG0668	Low conductance mechanosensitive channel YnaI
VP226_01317	CDS	348				hypothetical protein
VP226_01318	CDS	1140	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
VP226_01319	CDS	1692	lutP		COG1620	L-lactate permease
VP226_01320	CDS	900	dmlR_6			HTH-type transcriptional regulator DmlR
VP226_01321	CDS	2034		3.4.21.26		Prolyl endopeptidase
VP226_01322	CDS	1632	yejF		COG4172	putative ABC transporter ATP-binding protein YejF
VP226_01323	CDS	498				hypothetical protein
VP226_01324	CDS	2361	lon_1	3.4.21.53	COG0466	Lon protease
VP226_01325	CDS	1629	mcpQ_2		COG0840	Methyl-accepting chemotaxis protein McpQ
VP226_01326	CDS	744				Cyclic di-GMP binding protein
VP226_01327	CDS	276				hypothetical protein
VP226_01328	CDS	975				hypothetical protein
VP226_01329	CDS	501	aaaT_1	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
VP226_01330	CDS	771	napG		COG1145	Ferredoxin-type protein NapG
VP226_01331	CDS	855	napH		COG0348	Ferredoxin-type protein NapH
VP226_01332	CDS	1182				hypothetical protein
VP226_01333	CDS	840	ecfT		COG0619	Energy-coupling factor transporter transmembrane protein EcfT
VP226_01334	CDS	1740	ykoD	3.6.3.-	COG1122	Putative HMP/thiamine import ATP-binding protein YkoD
VP226_01335	CDS	549				hypothetical protein
VP226_01336	CDS	1131	yiaV_1		COG1566	Inner membrane protein YiaV
VP226_01337	CDS	381	yiaW			Inner membrane protein YiaW
VP226_01338	CDS	1584	vdcA_1	2.7.7.65		Diguanylate cyclase VdcA
VP226_01339	CDS	1485				hypothetical protein
VP226_01340	CDS	1470				hypothetical protein
VP226_01341	CDS	711	deoD	2.4.2.1		Purine nucleoside phosphorylase DeoD-type
VP226_01342	CDS	951				hypothetical protein
VP226_01343	CDS	813	bluR		COG0789	HTH-type transcriptional repressor BluR
VP226_01344	CDS	1416	phrA	4.1.99.3	COG0415	Deoxyribodipyrimidine photo-lyase
VP226_01345	CDS	927	ycfS	2.-.-.-	COG1376	putative L,D-transpeptidase YcfS
VP226_01346	CDS	255	lpp		COG4238	Major outer membrane prolipoprotein Lpp
VP226_01347	CDS	1335	cshA	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
VP226_01348	CDS	2001	ptrB_1	3.4.21.83	COG1770	Protease 2
VP226_01349	CDS	2139	hxuC		COG1629	Heme/hemopexin utilization protein C
VP226_01350	CDS	2307				hypothetical protein
VP226_01351	CDS	1443				hypothetical protein
VP226_01352	CDS	567				hypothetical protein
VP226_01353	CDS	1644	mcpU_1		COG0840	Methyl-accepting chemotaxis protein McpU
VP226_01354	CDS	822	pstS1_1		COG0226	Phosphate-binding protein PstS 1
VP226_01355	CDS	933	pstC		COG0573	Phosphate transport system permease protein PstC
VP226_01356	CDS	864	pstA1		COG0581	Phosphate transport system permease protein PstA 1
VP226_01357	CDS	750	pstB3	3.6.3.27	COG1117	Phosphate import ATP-binding protein PstB 3
VP226_01358	CDS	2133	cph2_2			Phytochrome-like protein cph2
VP226_01359	CDS	1647				hypothetical protein
VP226_01360	CDS	165				hypothetical protein
VP226_01361	CDS	1134	flaD_1		COG1344	Flagellin D
VP226_01362	CDS	903	yfeX	1.11.1.-	COG2837	putative deferrochelatase/peroxidase YfeX
VP226_01363	CDS	486	yfeZ			Inner membrane protein YfeZ
VP226_01364	CDS	357				hypothetical protein
VP226_01365	CDS	333				hypothetical protein
VP226_01366	CDS	288				hypothetical protein
VP226_01367	CDS	351	yffB		COG1393	Protein YffB
VP226_01368	CDS	1137	dapE_2	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
VP226_01369	CDS	702	yodJ	3.4.-.-	COG1876	Putative carboxypeptidase YodJ
VP226_01370	CDS	204				hypothetical protein
VP226_01371	CDS	1020	bamC		COG3317	Outer membrane protein assembly factor BamC
VP226_01372	CDS	879	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
VP226_01373	CDS	543	gcvR		COG2716	Glycine cleavage system transcriptional repressor
VP226_01374	CDS	471	bcp	1.11.1.15	COG1225	Peroxiredoxin Bcp
VP226_01375	CDS	1071	yhhT		COG0628	Putative transport protein YhhT
VP226_01376	CDS	246				hypothetical protein
VP226_01377	CDS	1452	bepA_1	3.4.-.-	COG4783	Beta-barrel assembly-enhancing protease
VP226_01378	CDS	351	yfgD		COG1393	putative protein YfgD
VP226_01379	CDS	573		1.6.5.2	COG0655	NAD(P)H dehydrogenase (quinone)
VP226_01380	CDS	444				hypothetical protein
VP226_01381	CDS	1203				hypothetical protein
VP226_01382	CDS	1254	pyrP			Uracil permease
VP226_01383	CDS	627	upp	2.4.2.9	COG0035	Uracil phosphoribosyltransferase
VP226_01384	CDS	1041	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
VP226_01385	CDS	648	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
VP226_01386	CDS	846	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
VP226_01387	CDS	576	gmhA	5.3.1.28	COG0279	Phosphoheptose isomerase
VP226_01388	CDS	2445	fadE_2	1.3.8.7	COG1960	Acyl-coenzyme A dehydrogenase
VP226_01389	CDS	1776			COG0659	putative sulfate transporter
VP226_01390	CDS	1251				hypothetical protein
VP226_01391	CDS	723	dnaQ	2.7.7.7	COG0847	DNA polymerase III subunit epsilon
VP226_01392	CDS	513	rnhA	3.1.26.4	COG0328	Ribonuclease HI
VP226_01393	CDS	756				hypothetical protein
VP226_01394	CDS	759	gloB	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloB
VP226_01395	CDS	1587	mltD_1	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase D
VP226_01396	CDS	687				hypothetical protein
VP226_01397	CDS	846				hypothetical protein
VP226_01398	CDS	339	glnB_1		COG0347	Nitrogen regulatory protein P-II
VP226_01399	CDS	312				Cytochrome c-554(548)
VP226_01400	CDS	1317	tilS	6.3.4.19	COG0037	tRNA(Ile)-lysidine synthase
VP226_01401	CDS	960	accA	6.4.1.2	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
VP226_01402	CDS	3480	dnaE	2.7.7.7	COG0587	DNA polymerase III subunit alpha
VP226_01403	CDS	636	rnhB	3.1.26.4	COG0164	Ribonuclease HII
VP226_01404	CDS	1140	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
VP226_01405	CDS	789	lpxA_2	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
VP226_01406	CDS	453	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
VP226_01407	CDS	1032	lpxD	2.3.1.191	COG1044	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
VP226_01408	CDS	567	skp		COG2825	Chaperone protein Skp
VP226_01409	CDS	2415	bamA		COG4775	Outer membrane protein assembly factor BamA
VP226_01410	CDS	1359	rseP	3.4.24.-	COG0750	Regulator of sigma-E protease RseP
VP226_01411	CDS	1206	dxr	1.1.1.267	COG0743	1-deoxy-D-xylulose 5-phosphate reductoisomerase
VP226_01412	CDS	843	cdsA	2.7.7.41	COG0575	Phosphatidate cytidylyltransferase
VP226_01413	CDS	756	uppS	2.5.1.31	COG0020	Ditrans,polycis-undecaprenyl-diphosphate synthase ((2E,6E)-farnesyl-diphosphate specific)
VP226_01414	CDS	558	frr		COG0233	Ribosome-recycling factor
VP226_01415	CDS	732	pyrH	2.7.4.22	COG0528	Uridylate kinase
VP226_01416	CDS	846	tsf		COG0264	Elongation factor Ts
VP226_01417	CDS	729	rpsB		COG0052	30S ribosomal protein S2
VP226_01418	CDS	879	map	3.4.11.18	COG0024	Methionine aminopeptidase
VP226_01419	CDS	2625	glnD		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
VP226_01420	CDS	384				hypothetical protein
VP226_01421	CDS	768	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
VP226_01422	CDS	315	yqcC		COG3098	putative protein YqcC
VP226_01423	CDS	1038				hypothetical protein
VP226_01424	CDS	300				hypothetical protein
VP226_01425	CDS	507				hypothetical protein
VP226_01426	CDS	288				hypothetical protein
VP226_01427	CDS	444				hypothetical protein
VP226_01428	CDS	1587	abgT_1		COG2978	p-aminobenzoyl-glutamate transport protein
VP226_01429	CDS	261	rpmE2		COG0254	50S ribosomal protein L31 type B
VP226_01430	CDS	696	trmO	2.1.1.-	COG1720	tRNA (adenine(37)-N6)-methyltransferase
VP226_01431	CDS	1716	proS	6.1.1.15	COG0442	Proline--tRNA ligase
VP226_01432	CDS	669	yebE		COG2979	Inner membrane protein YebE
VP226_01433	CDS	207				hypothetical protein
VP226_01434	CDS	192				hypothetical protein
VP226_01435	CDS	1365				hypothetical protein
VP226_01436	CDS	2547	chiD	3.2.1.14		Chitinase D
VP226_01437	CDS	744				hypothetical protein
VP226_01438	CDS	480				hypothetical protein
VP226_01439	CDS	1965	recQ_1	3.6.4.12	COG0514	ATP-dependent DNA helicase RecQ
VP226_01440	CDS	1065	dinB	2.7.7.7	COG0389	DNA polymerase IV
VP226_01441	CDS	234				hypothetical protein
VP226_01442	CDS	234				hypothetical protein
VP226_01443	CDS	1005	apbE	2.7.1.180	COG1477	FAD:protein FMN transferase
VP226_01444	CDS	1224	nqrF	1.6.5.8	COG2871	Na(+)-translocating NADH-quinone reductase subunit F
VP226_01445	CDS	597	nqrE	1.6.5.8	COG2209	Na(+)-translocating NADH-quinone reductase subunit E
VP226_01446	CDS	633	nqrD	1.6.5.8	COG1347	Na(+)-translocating NADH-quinone reductase subunit D
VP226_01447	CDS	786	nqrC	1.6.5.8	COG2869	Na(+)-translocating NADH-quinone reductase subunit C
VP226_01448	CDS	1245	nqrB	1.6.5.8	COG1805	Na(+)-translocating NADH-quinone reductase subunit B
VP226_01449	CDS	1401	nqrA	1.6.5.8	COG1726	Na(+)-translocating NADH-quinone reductase subunit A
VP226_01450	CDS	288				hypothetical protein
VP226_01451	CDS	309	bolA		COG0271	DNA-binding transcriptional regulator BolA
VP226_01452	CDS	1158	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
VP226_01453	CDS	570				hypothetical protein
VP226_01454	CDS	546	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
VP226_01455	CDS	1353	ampG		COG0477	Protein AmpG
VP226_01456	CDS	660	chrR_1		COG3806	Anti-sigma-E factor ChrR
VP226_01457	CDS	585	rpoE_1		COG1595	ECF RNA polymerase sigma factor RpoE
VP226_01458	CDS	423				hypothetical protein
VP226_01459	CDS	279				hypothetical protein
VP226_01460	CDS	597				hypothetical protein
VP226_01461	CDS	801	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
VP226_01462	CDS	891	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
VP226_01463	CDS	600	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
VP226_01464	CDS	1212	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
VP226_01465	CDS	921	dgcQ_1	2.7.7.65		putative diguanylate cyclase DgcQ
VP226_01466	CDS	429	csdE		COG2166	Sulfur acceptor protein CsdE
VP226_01467	CDS	810	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
VP226_01468	CDS	1104	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
VP226_01469	CDS	357				hypothetical protein
VP226_01470	CDS	1338	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
VP226_01471	CDS	189				hypothetical protein
VP226_01472	CDS	2148	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
VP226_01473	CDS	3684	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
VP226_01474	CDS	3492	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
VP226_01475	CDS	1824	yejM_1		COG3083	Inner membrane protein YejM
VP226_01476	CDS	975	tehA		COG1275	Tellurite resistance protein TehA
VP226_01477	CDS	927	cysL_1		COG0583	HTH-type transcriptional regulator CysL
VP226_01478	CDS	297				hypothetical protein
VP226_01479	CDS	1032	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
VP226_01480	CDS	1056	glpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, periplasmic
VP226_01481	CDS	1371	glpT		COG2271	Glycerol-3-phosphate transporter
VP226_01482	CDS	243				hypothetical protein
VP226_01483	CDS	855	glpF		COG0580	Glycerol uptake facilitator protein
VP226_01484	CDS	1518	glpK	2.7.1.30	COG0554	Glycerol kinase
VP226_01485	CDS	792	glpR		COG1349	Glycerol-3-phosphate regulon repressor
VP226_01486	CDS	1560	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
VP226_01487	CDS	948	zntB		COG0598	Zinc transport protein ZntB
VP226_01488	CDS	1185				hypothetical protein
VP226_01489	CDS	552				hypothetical protein
VP226_01490	CDS	333	ygjH		COG0073	tRNA-binding protein YgjH
VP226_01491	CDS	999	galR		COG1609	HTH-type transcriptional regulator GalR
VP226_01492	CDS	1389	yjmB		COG2211	putative symporter YjmB
VP226_01493	CDS	1071				hypothetical protein
VP226_01494	CDS	1026	exuR		COG1609	putative HTH-type transcriptional repressor ExuR
VP226_01495	CDS	1065	galM	5.1.3.3	COG2017	Aldose 1-epimerase
VP226_01496	CDS	1161	galK	2.7.1.6	COG0153	Galactokinase
VP226_01497	CDS	1053	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
VP226_01498	CDS	1020	galE_1	5.1.3.2	COG1087	UDP-glucose 4-epimerase
VP226_01499	CDS	987	lacR		COG1609	HTH-type transcriptional regulator LacR
VP226_01500	CDS	3099	ebgA	3.2.1.23	COG3250	Evolved beta-galactosidase subunit alpha
VP226_01501	CDS	453	ebgC		COG2731	Evolved beta-galactosidase subunit beta
VP226_01502	CDS	1434	ygjI		COG0531	Inner membrane transporter YgjI
VP226_01503	CDS	945	pcpR_1			PCP degradation transcriptional activation protein
VP226_01504	CDS	1140	srpC_2		COG2059	putative chromate transport protein
VP226_01505	CDS	1113				hypothetical protein
VP226_01506	CDS	1017				hypothetical protein
VP226_01507	CDS	942				hypothetical protein
VP226_01508	CDS	969				hypothetical protein
VP226_01509	CDS	1452			COG4962	Putative conjugal transfer protein
VP226_01510	CDS	1209	minD_1		COG2894	Septum site-determining protein MinD
VP226_01511	CDS	519				hypothetical protein
VP226_01512	CDS	465				hypothetical protein
VP226_01513	CDS	1269				hypothetical protein
VP226_01514	CDS	225				hypothetical protein
VP226_01515	CDS	1464	pulD			Type II secretion system protein D
VP226_01516	CDS	756				hypothetical protein
VP226_01517	CDS	1317				hypothetical protein
VP226_01518	CDS	489	comC			Type 4 prepilin-like proteins leader peptide-processing enzyme
VP226_01519	CDS	174				hypothetical protein
VP226_01520	CDS	726	adaA	2.1.1.-	COG2169	Bifunctional transcriptional activator/DNA repair enzyme AdaA
VP226_01521	CDS	1692		6.2.1.3	COG1022	Long-chain-fatty-acid--CoA ligase FadD15
VP226_01522	CDS	210				hypothetical protein
