locus_tag	ftype	length_bp	gene	EC_number	COG	product
VP145_01498	CDS	1359	mpl	6.3.2.45	COG0773	UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptandioate ligase
VP145_01499	CDS	1017	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
VP145_01500	CDS	531	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
VP145_01501	CDS	363				hypothetical protein
VP145_01502	CDS	348	ytfP		COG2105	Gamma-glutamylcyclotransferase family protein YtfP
VP145_01503	CDS	3768	tamB		COG2911	Translocation and assembly module subunit TamB
VP145_01504	CDS	1713	tamA		COG0729	Translocation and assembly module subunit TamA
VP145_01505	CDS	639	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
VP145_01506	CDS	201				hypothetical protein
VP145_01507	CDS	552	ytfJ_2		COG3054	putative protein YtfJ
VP145_01508	CDS	300				hypothetical protein
VP145_01509	CDS	597				hypothetical protein
VP145_01510	CDS	729			COG1136	putative ABC transporter ATP-binding protein
VP145_01511	CDS	1260				hypothetical protein
VP145_01512	CDS	495				hypothetical protein
VP145_01513	CDS	105				hypothetical protein
VP145_01514	CDS	906				hypothetical protein
VP145_01515	CDS	618	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
VP145_01516	CDS	1725	sdcS_3		COG0471	Sodium-dependent dicarboxylate transporter SdcS
VP145_01517	CDS	1431	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
VP145_01518	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
VP145_01519	CDS	876	cysG_1		COG0007	Siroheme synthase
VP145_01520	CDS	1962	cpdB	3.1.3.6	COG0737	2',3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase
VP145_01521	CDS	573				hypothetical protein
VP145_01522	CDS	1380	dbpA	3.6.4.13	COG0513	ATP-dependent RNA helicase DbpA
VP145_01523	CDS	462				hypothetical protein
VP145_01524	CDS	600	oapA		COG3061	Opacity-associated protein OapA
VP145_01525	CDS	621	fklB_2	5.2.1.8	COG0545	FKBP-type 22 kDa peptidyl-prolyl cis-trans isomerase
VP145_01526	CDS	480				hypothetical protein
VP145_01527	CDS	381	rplQ		COG0203	50S ribosomal protein L17
VP145_01528	CDS	993	rpoA	2.7.7.6		DNA-directed RNA polymerase subunit alpha
VP145_01529	CDS	621	rpsD		COG0522	30S ribosomal protein S4
VP145_01530	CDS	390	rpsK		COG0100	30S ribosomal protein S11
VP145_01531	CDS	357	rpsM		COG0099	30S ribosomal protein S13
VP145_01532	CDS	114	rpmJ		COG0257	50S ribosomal protein L36
VP145_01533	CDS	1335	secY		COG0201	Protein translocase subunit SecY
VP145_01534	CDS	435	rplO		COG0200	50S ribosomal protein L15
VP145_01535	CDS	177	rpmD		COG1841	50S ribosomal protein L30
VP145_01536	CDS	504	rpsE		COG0098	30S ribosomal protein S5
VP145_01537	CDS	354	rplR		COG0256	50S ribosomal protein L18
VP145_01538	CDS	534	rplF		COG0097	50S ribosomal protein L6
VP145_01539	CDS	393	rpsH		COG0096	30S ribosomal protein S8
VP145_01540	CDS	306	rpsN		COG0199	30S ribosomal protein S14
VP145_01541	CDS	540	rplE		COG0094	50S ribosomal protein L5
VP145_01542	CDS	318	rplX		COG0198	50S ribosomal protein L24
VP145_01543	CDS	372	rplN		COG0093	50S ribosomal protein L14
VP145_01544	CDS	255	rpsQ		COG0186	30S ribosomal protein S17
VP145_01545	CDS	192	rpmC		COG0255	50S ribosomal protein L29
VP145_01546	CDS	411	rplP		COG0197	50S ribosomal protein L16
VP145_01547	CDS	699	rpsC		COG0092	30S ribosomal protein S3
VP145_01548	CDS	333	rplV		COG0091	50S ribosomal protein L22
VP145_01549	CDS	279	rpsS		COG0185	30S ribosomal protein S19
VP145_01550	CDS	825	rplB		COG0090	50S ribosomal protein L2
VP145_01551	CDS	303	rplW		COG0089	50S ribosomal protein L23
VP145_01552	CDS	603	rplD		COG0088	50S ribosomal protein L4
VP145_01553	CDS	630	rplC		COG0087	50S ribosomal protein L3
VP145_01554	CDS	312	rpsJ		COG0051	30S ribosomal protein S10
VP145_01555	CDS	222	rpmE			50S ribosomal protein L31
VP145_01556	CDS	2205	priA	3.6.4.-	COG1198	Primosomal protein N'
VP145_01557	CDS	1008	cytR_1		COG1609	HTH-type transcriptional repressor CytR
VP145_01558	CDS	528	ftsN		COG3087	Cell division protein FtsN
VP145_01559	CDS	552	hslV	3.4.25.2		ATP-dependent protease subunit HslV
VP145_01560	CDS	1332	hslU		COG1220	ATP-dependent protease ATPase subunit HslU
VP145_01561	CDS	918	menA	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
VP145_01562	CDS	513	rraA		COG0684	Regulator of ribonuclease activity A
VP145_01563	CDS	243	zapB		COG3074	Cell division protein ZapB
VP145_01564	CDS	1008	glpX	3.1.3.11	COG1494	Fructose-1,6-bisphosphatase 1 class 2
VP145_01565	CDS	615				hypothetical protein
VP145_01566	CDS	357				hypothetical protein
VP145_01567	CDS	423				hypothetical protein
VP145_01568	CDS	348	hpcD	5.3.3.10		5-carboxymethyl-2-hydroxymuconate Delta-isomerase
VP145_01569	CDS	771	tpiA	5.3.1.1		Triosephosphate isomerase
VP145_01570	CDS	1350		3.1.-.-	COG1236	Ribonuclease
VP145_01571	CDS	879	gtaB_1	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
VP145_01572	CDS	1167	ugd	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
VP145_01573	CDS	1947	pglF	4.2.1.135	COG1086	UDP-N-acetyl-alpha-D-glucosamine C6 dehydratase
VP145_01574	CDS	549	epsL_1	2.-.-.-	COG2148	putative sugar transferase EpsL
VP145_01575	CDS	945	gnu	5.1.3.26	COG0451	N-acetyl-alpha-D-glucosaminyl-diphospho-ditrans,octacis-undecaprenol 4-epimerase
VP145_01576	CDS	741		2.4.1.-		PGL/p-HBAD biosynthesis glycosyltransferase
VP145_01577	CDS	1182	manA_1	5.3.1.8	COG1482	Mannose-6-phosphate isomerase
VP145_01578	CDS	1428	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
VP145_01579	CDS	1443	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
VP145_01580	CDS	456	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
VP145_01581	CDS	999	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
VP145_01582	CDS	1107	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
VP145_01583	CDS	1146				hypothetical protein
VP145_01584	CDS	906	rmd	1.1.1.281		GDP-6-deoxy-D-mannose reductase
VP145_01585	CDS	699		2.3.1.-	COG0110	Putative acetyltransferase
VP145_01586	CDS	972				hypothetical protein
VP145_01587	CDS	945				hypothetical protein
VP145_01588	CDS	897	gspA_2		COG1442	General stress protein A
VP145_01589	CDS	1425				hypothetical protein
VP145_01590	CDS	1110				hypothetical protein
VP145_01591	CDS	1419				hypothetical protein
VP145_01592	CDS	996	fepE		COG3765	Ferric enterobactin transport protein FepE
VP145_01593	CDS	2673	kpsD_1		COG1596	Polysialic acid transport protein KpsD
VP145_01594	CDS	516				hypothetical protein
VP145_01595	CDS	219				hypothetical protein
VP145_01596	CDS	675	gfcB			putative lipoprotein GfcB
VP145_01597	CDS	762				hypothetical protein
VP145_01598	CDS	2199				hypothetical protein
VP145_01599	CDS	942	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
VP145_01600	CDS	987	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
VP145_01601	CDS	723				hypothetical protein
VP145_01602	CDS	1056	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
VP145_01603	CDS	831	wbnK	2.4.1.308		O-antigen biosynthesis glycosyltransferase WbnK
VP145_01604	CDS	1281	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
VP145_01605	CDS	1623				hypothetical protein
VP145_01606	CDS	738	dprE2	1.1.1.333	COG1028	Decaprenylphosphoryl-2-keto-beta-D-erythro-pentose reductase
VP145_01607	CDS	1284	dprE1	1.1.98.3	COG0277	Decaprenylphosphoryl-beta-D-ribose oxidase
VP145_01608	CDS	396				hypothetical protein
VP145_01609	CDS	852		2.4.2.45	COG0382	Decaprenyl-phosphate phosphoribosyltransferase
VP145_01610	CDS	414				hypothetical protein
VP145_01611	CDS	930				hypothetical protein
VP145_01612	CDS	930				hypothetical protein
VP145_01613	CDS	1104	fdtB	2.6.1.90		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose transaminase
VP145_01614	CDS	471	fdtC	2.3.1.197		dTDP-3-amino-3,6-dideoxy-alpha-D-galactopyranose 3-N-acetyltransferase
VP145_01615	CDS	420	fdtA	5.3.2.3		TDP-4-oxo-6-deoxy-alpha-D-glucose-3,4-oxoisomerase
VP145_01616	CDS	867	rffH	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 2
VP145_01617	CDS	1065	rffG	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase 2
VP145_01618	CDS	711	kdkA	2.7.1.166	COG0515	3-deoxy-D-manno-octulosonic acid kinase
VP145_01619	CDS	408	dgkA_1	2.7.1.107	COG0818	Diacylglycerol kinase
VP145_01620	CDS	1056	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
VP145_01621	CDS	768	sunS	2.4.1.-	COG0463	SPBc2 prophage-derived glycosyltransferase SunS
VP145_01622	CDS	789	hyaD	2.4.1.212		Hyaluronan synthase
VP145_01623	CDS	936				hypothetical protein
VP145_01624	CDS	483	coaD	2.7.7.3		Phosphopantetheine adenylyltransferase
VP145_01625	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
VP145_01626	CDS	477				hypothetical protein
VP145_01627	CDS	1533	opgE	2.7.-.-	COG2194	Phosphoethanolamine transferase OpgE
VP145_01628	CDS	171	rpmG		COG0267	50S ribosomal protein L33
VP145_01629	CDS	237	rpmB		COG0227	50S ribosomal protein L28
VP145_01630	CDS	675				hypothetical protein
VP145_01631	CDS	1674	mcpP_2		COG0840	Methyl-accepting chemotaxis protein McpP
VP145_01632	CDS	1200	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
VP145_01633	CDS	591	slmA		COG1309	Nucleoid occlusion factor SlmA
VP145_01634	CDS	951	lpxL_1	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
VP145_01635	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
VP145_01636	CDS	717	rph	2.7.7.56		Ribonuclease PH
VP145_01637	CDS	867				hypothetical protein
VP145_01638	CDS	426				hypothetical protein
VP145_01639	CDS	840	oppF_2		COG4608	Oligopeptide transport ATP-binding protein OppF
VP145_01640	CDS	858	oppD_2		COG0444	Oligopeptide transport ATP-binding protein OppD
VP145_01641	CDS	1827			COG0747	putative ABC transporter-binding protein
VP145_01642	CDS	1044	yejE		COG4239	Inner membrane ABC transporter permease protein YejE
VP145_01643	CDS	1026	yejB		COG4174	Inner membrane ABC transporter permease protein YejB
VP145_01644	CDS	2601	btuB_1		COG4206	Vitamin B12 transporter BtuB
VP145_01645	CDS	765				hypothetical protein
VP145_01646	CDS	1362	tolQ_2		COG0811	Protein TolQ
VP145_01647	CDS	528				hypothetical protein
VP145_01648	CDS	408				hypothetical protein
VP145_01649	CDS	633				hypothetical protein
VP145_01650	CDS	1215				hypothetical protein
VP145_01651	CDS	624	gmk	2.7.4.8	COG0194	Guanylate kinase
VP145_01652	CDS	273	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
VP145_01653	CDS	2121	spoT	3.1.7.2	COG0317	Guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase
VP145_01654	CDS	684	trmH	2.1.1.34	COG0566	tRNA (guanosine(18)-2'-O)-methyltransferase
VP145_01655	CDS	2082	recG	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
VP145_01656	CDS	1392	xanP		COG2233	Xanthine permease XanP
VP145_01657	CDS	1293	envZ_1	2.7.13.3		Osmolarity sensor protein EnvZ
VP145_01658	CDS	720	ompR_1			Transcriptional regulatory protein OmpR
VP145_01659	CDS	393	yqjC			Protein YqjC
VP145_01660	CDS	492	greB		COG0782	Transcription elongation factor GreB
VP145_01661	CDS	1881				hypothetical protein
VP145_01662	CDS	2322	yhgF		COG2183	Protein YhgF
VP145_01663	CDS	465				hypothetical protein
VP145_01664	CDS	786	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
VP145_01665	CDS	726				hypothetical protein
VP145_01666	CDS	585	nfuA		COG0316	Fe/S biogenesis protein NfuA
VP145_01667	CDS	570	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
VP145_01668	CDS	828	cysQ	3.1.3.7	COG1218	3'(2'),5'-bisphosphate nucleotidase CysQ
VP145_01669	CDS	762	outN			Type II secretion system protein N
VP145_01670	CDS	492	epsM		COG3149	Type II secretion system protein M
VP145_01671	CDS	1203	epsL_2		COG3297	Type II secretion system protein L
VP145_01672	CDS	1011	gspK_1		COG3156	Putative type II secretion system protein K
VP145_01673	CDS	684	xcpW		COG4795	Type II secretion system protein J
VP145_01674	CDS	390	xcpV		COG2165	Type II secretion system protein I
VP145_01675	CDS	606	epsH			Type II secretion system protein H
VP145_01676	CDS	444	epsG_2		COG2165	Type II secretion system protein G
VP145_01677	CDS	1218	epsF_1		COG1459	Type II secretion system protein F
VP145_01678	CDS	1503	epsE_1		COG2804	Type II secretion system protein E
VP145_01679	CDS	2028	epsD_2			Type II secretion system protein D
VP145_01680	CDS	924	epsC		COG3031	Type II secretion system protein C
VP145_01681	CDS	387	hslR		COG1188	Heat shock protein 15
VP145_01682	CDS	876	hslO		COG1281	33 kDa chaperonin
VP145_01683	CDS	1629	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
VP145_01684	CDS	2055				hypothetical protein
VP145_01685	CDS	918		2.3.1.-		Acetyltransferase
VP145_01686	CDS	435	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
VP145_01687	CDS	945				hypothetical protein
VP145_01688	CDS	642				hypothetical protein
VP145_01689	CDS	543				hypothetical protein
VP145_01690	CDS	1830	typA		COG1217	GTP-binding protein TypA/BipA
VP145_01691	CDS	1410	glnA	6.3.1.2	COG0174	Glutamine synthetase
VP145_01692	CDS	582				hypothetical protein
VP145_01693	CDS	1047	glnL	2.7.13.3	COG3852	Sensory histidine kinase/phosphatase NtrB
VP145_01694	CDS	1404	glnG		COG2204	DNA-binding transcriptional regulator NtrC
VP145_01695	CDS	2547			COG2200	putative signaling protein
VP145_01696	CDS	1005		3.5.4.40	COG1816	Aminodeoxyfutalosine deaminase
VP145_01697	CDS	1392	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
VP145_01698	CDS	489				hypothetical protein
VP145_01699	CDS	543	yihI		COG3078	Der GTPase-activating protein YihI
VP145_01700	CDS	639				hypothetical protein
VP145_01701	CDS	213				hypothetical protein
VP145_01702	CDS	618	cc4		COG2863	Cytochrome c4
VP145_01703	CDS	660	engB		COG0218	putative GTP-binding protein EngB
VP145_01704	CDS	2793	polA	2.7.7.7	COG0258	DNA polymerase I
VP145_01705	CDS	99				hypothetical protein
VP145_01706	CDS	435				hypothetical protein
VP145_01707	CDS	1065	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
VP145_01708	CDS	762	dtd3	3.1.1.96		D-aminoacyl-tRNA deacylase
VP145_01709	CDS	135				hypothetical protein
VP145_01710	CDS	741	tatC		COG0805	Sec-independent protein translocase protein TatC
VP145_01711	CDS	399	tatB		COG1826	Sec-independent protein translocase protein TatB
VP145_01712	CDS	246	tatA		COG1826	Sec-independent protein translocase protein TatA
VP145_01713	CDS	1635	ubiB_1	2.7.-.-	COG0661	putative protein kinase UbiB
VP145_01714	CDS	636				hypothetical protein
VP145_01715	CDS	780	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
VP145_01716	CDS	1545				hypothetical protein
VP145_01717	CDS	909				hypothetical protein
VP145_01718	CDS	2436			COG2200	putative signaling protein
VP145_01719	CDS	1029	tqsA		COG0628	AI-2 transport protein TqsA
VP145_01720	CDS	351				hypothetical protein
VP145_01721	CDS	513				hypothetical protein
VP145_01722	CDS	249				hypothetical protein
VP145_01723	CDS	432				hypothetical protein
VP145_01724	CDS	399				hypothetical protein
VP145_01725	CDS	1638		2.7.1.-	COG1597	Putative lipid kinase
VP145_01726	CDS	432				hypothetical protein
VP145_01727	CDS	198				hypothetical protein
VP145_01728	CDS	177				hypothetical protein
VP145_01729	CDS	552	osmY		COG2823	Osmotically-inducible protein Y
VP145_01730	CDS	1344	zraR_2		COG2204	Transcriptional regulatory protein ZraR
VP145_01731	CDS	1194			COG2081	putative protein
VP145_01732	CDS	324	uspB			Universal stress protein B
VP145_01733	CDS	528	ftnA	1.16.3.2	COG1528	putative bacterial non-heme ferritin
VP145_01734	CDS	426	uspA_2		COG0589	Universal stress protein A
VP145_01735	CDS	879				hypothetical protein
VP145_01736	CDS	573				hypothetical protein
VP145_01737	CDS	780	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
VP145_01738	CDS	3141	pdeB	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeB
VP145_01739	CDS	465	asnC		COG1522	Regulatory protein AsnC
VP145_01740	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
VP145_01741	CDS	840	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
VP145_01742	CDS	1356	gor	1.8.1.7	COG1249	Glutathione reductase
VP145_01743	CDS	906	benM_2			HTH-type transcriptional regulator BenM
VP145_01744	CDS	825	xapA	2.4.2.1	COG0005	Purine nucleoside phosphorylase 2
VP145_01745	CDS	612	eda_1		COG0800	Putative KHG/KDPG aldolase
VP145_01746	CDS	1377	ygbN		COG2610	Inner membrane permease YgbN
VP145_01747	CDS	525	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
VP145_01748	CDS	1797	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
VP145_01749	CDS	330	mdtI		COG2076	Spermidine export protein MdtI
VP145_01750	CDS	405	mdtJ		COG2076	Spermidine export protein MdtJ
VP145_01751	CDS	936	leuO_8			HTH-type transcriptional regulator LeuO
VP145_01752	CDS	1008	gntR_2			HTH-type transcriptional regulator GntR
VP145_01753	CDS	1353	prkC_1	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
VP145_01754	CDS	1473				hypothetical protein
VP145_01755	CDS	573				hypothetical protein
VP145_01756	CDS	1575				hypothetical protein
VP145_01757	CDS	2304				hypothetical protein
VP145_01758	CDS	1005				hypothetical protein
VP145_01759	CDS	957	dppC_1		COG1173	Dipeptide transport system permease protein DppC
VP145_01760	CDS	1086	dppB		COG0601	Dipeptide transport system permease protein DppB
VP145_01761	CDS	1554	dppA		COG0747	Periplasmic dipeptide transport protein
VP145_01762	CDS	1716	gsiA	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
VP145_01763	CDS	279				hypothetical protein
VP145_01764	CDS	726	yfnB	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
VP145_01765	tRNA	77				tRNA-Pro(tgg)
VP145_01766	tRNA	76				tRNA-His(gtg)
VP145_01767	tRNA	77				tRNA-Pro(tgg)
VP145_01768	tRNA	76				tRNA-His(gtg)
VP145_01769	tRNA	77				tRNA-Arg(ccg)
VP145_01770	CDS	423			COG3245	Cytochrome c5
VP145_01771	CDS	2016	rep	3.6.4.12	COG0210	ATP-dependent DNA helicase Rep
VP145_01772	CDS	582			COG1309	putative HTH-type transcriptional regulator
VP145_01773	CDS	1086	mdtA_2			Multidrug resistance protein MdtA
VP145_01774	CDS	3123	bepE_3			Efflux pump membrane transporter BepE
VP145_01775	CDS	252	yqiC		COG2960	putative protein YqiC
VP145_01776	CDS	1485	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
VP145_01777	CDS	891	gltC			HTH-type transcriptional regulator GltC
VP145_01778	CDS	525				hypothetical protein
VP145_01779	CDS	600		2.1.1.-	COG1901	Putative pseudouridine methyltransferase
VP145_01780	CDS	1344	pmbA_1	3.4.-.-	COG0312	Metalloprotease PmbA
VP145_01781	CDS	1386	tldD_1	3.4.-.-	COG0312	Metalloprotease TldD
VP145_01782	CDS	858	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
VP145_01783	CDS	759	ssuB	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
VP145_01784	CDS	801	ribX			Riboflavin transport system permease protein RibX
VP145_01785	CDS	951			COG0715	Putative thiamine biosynthesis protein
VP145_01786	CDS	663	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
VP145_01787	CDS	792	thiM	2.7.1.50	COG2145	Hydroxyethylthiazole kinase
VP145_01788	CDS	615	thiE_1	2.5.1.3	COG0352	Thiamine-phosphate synthase
VP145_01789	CDS	699	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
VP145_01790	CDS	2448	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
VP145_01791	CDS	1095	torY		COG3005	Cytochrome c-type protein TorY
VP145_01792	CDS	516				hypothetical protein
VP145_01793	CDS	732	ygfF	1.-.-.-		putative oxidoreductase YgfF
VP145_01794	CDS	471				hypothetical protein
VP145_01795	CDS	468	hdl IVa	3.8.1.2		(S)-2-haloacid dehalogenase 4A
VP145_01796	CDS	528	bltD_2	2.3.1.57	COG0454	Spermine/spermidine acetyltransferase
VP145_01797	CDS	528				hypothetical protein
VP145_01798	CDS	288				hypothetical protein
VP145_01799	CDS	900	yedA			putative inner membrane transporter YedA
VP145_01800	CDS	1437	norG_1		COG1167	HTH-type transcriptional regulator NorG
VP145_01801	CDS	1137	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
VP145_01802	CDS	1353	dsdX		COG2610	D-serine transporter DsdX
VP145_01803	CDS	1143	cdaR		COG3835	Carbohydrate diacid regulator
VP145_01804	CDS	174				hypothetical protein
VP145_01805	CDS	447				hypothetical protein
VP145_01806	CDS	1848				hypothetical protein
VP145_01807	CDS	537				hypothetical protein
VP145_01808	CDS	711				hypothetical protein
VP145_01809	CDS	291				hypothetical protein
VP145_01810	CDS	486				hypothetical protein
VP145_01811	CDS	915	syrM1			HTH-type transcriptional regulator SyrM 1
VP145_01812	CDS	1308				hypothetical protein
VP145_01813	CDS	843	leuO_9			HTH-type transcriptional regulator LeuO
VP145_01814	CDS	426				hypothetical protein
VP145_01815	CDS	513	ymdB	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
VP145_01816	CDS	2691	ygjK	3.2.1.-		Glucosidase YgjK
VP145_01817	CDS	768				hypothetical protein
VP145_01818	CDS	1245			COG2220	putative protein
VP145_01819	CDS	246				hypothetical protein
VP145_01820	CDS	1491	emrB			Multidrug export protein EmrB
VP145_01821	CDS	1026	emrK		COG1566	putative multidrug resistance protein EmrK
VP145_01822	CDS	645	ompW		COG3047	Outer membrane protein W
VP145_01823	CDS	651			COG1357	Pentapeptide repeat protein
VP145_01824	CDS	312				hypothetical protein
VP145_01825	CDS	621				hypothetical protein
